"Order_ID";"Customer_ID";"Customer_Name";"country";"state";"city";"Order_Date";"Ship_Date";"Ship_Mode";"Segment";"Postal_code";"Region";"Product_ID";"Category";"Sub_Category";"Product_Name";"Quantity";"Discount";"sales";"cost";"Profit"
"CA-2017-143567";"TB-21175";"Thomas Boland";"United States";"Kentucky";"Henderson";"2017-11-02";"2017-11-05";"Second Class";"Corporate";42420;"South";"OFF-ST-10001580";"Office Supplies";"Storage";"Super Decoflex Portable Personal File";4;0.0;"59.92";"43.14";16.78
"CA-2017-104080";"AH-10210";"Alan Hwang";"United States";"California";"Anaheim";"2017-03-08";"2017-03-15";"Standard Class";"Consumer";92804;"West";"OFF-BI-10003876";"Office Supplies";"Binders";"Green Canvas Binder for 8-1/2"" x 14"""" Sheets""";5;0.2;"171.2";"107";64.2
"CA-2017-104080";"AH-10210";"Alan Hwang";"United States";"California";"Anaheim";"2017-03-08";"2017-03-15";"Standard Class";"Consumer";92804;"West";"OFF-AR-10001972";"Office Supplies";"Art";"Newell 323";2;0.0;"3.36";"2.49";0.87
"CA-2014-151379";"SC-20695";"Steve Chapman";"United States";"Michigan";"Detroit";"2014-12-16";"2014-12-20";"Standard Class";"Corporate";48227;"Central";"OFF-PA-10000595";"Office Supplies";"Paper";"Xerox 1929";5;0.0;"114.2";"61.67";52.53
"CA-2016-163167";"RF-19345";"Randy Ferguson";"United States";"Georgia";"Marietta";"2016-11-28";"2016-12-01";"Second Class";"Corporate";30062;"South";"FUR-CH-10004477";"Furniture";"Chairs";"Global Push Button Manager's Chair, Indigo";3;0.0;"182.67";"129.7";52.97
"CA-2016-163167";"RF-19345";"Randy Ferguson";"United States";"Georgia";"Marietta";"2016-11-28";"2016-12-01";"Second Class";"Corporate";30062;"South";"TEC-AC-10003441";"Technology";"Accessories";"Kingston Digital DataTraveler 32GB USB 2.0";6;0.0;"101.7";"95.6";6.1
"CA-2016-163167";"RF-19345";"Randy Ferguson";"United States";"Georgia";"Marietta";"2016-11-28";"2016-12-01";"Second Class";"Corporate";30062;"South";"OFF-ST-10004459";"Office Supplies";"Storage";"Tennsco Single-Tier Lockers";3;0.0;"1126.02";"1069.72";56.3
"CA-2016-163167";"RF-19345";"Randy Ferguson";"United States";"Georgia";"Marietta";"2016-11-28";"2016-12-01";"Second Class";"Corporate";30062;"South";"OFF-ST-10003805";"Office Supplies";"Storage";"24 Capacity Maxi Data Binder Racks, Pearl";6;0.0;"1263.3";"947.47";315.82
"CA-2016-135776";"EH-13765";"Edward Hooks";"United States";"Washington";"Seattle";"2016-12-23";"2016-12-30";"Standard Class";"Corporate";98103;"West";"OFF-AR-10001246";"Office Supplies";"Art";"Newell 317";3;0.0;"8.82";"6.26";2.56
"CA-2016-135776";"EH-13765";"Edward Hooks";"United States";"Washington";"Seattle";"2016-12-23";"2016-12-30";"Standard Class";"Corporate";98103;"West";"OFF-PA-10001295";"Office Supplies";"Paper";"Computer Printout Paper with Letter-Trim Perforations";2;0.0;"37.94";"19.73";18.21
"CA-2016-135776";"EH-13765";"Edward Hooks";"United States";"Washington";"Seattle";"2016-12-23";"2016-12-30";"Standard Class";"Corporate";98103;"West";"OFF-AR-10001231";"Office Supplies";"Art";"Sanford EarthWrite Recycled Pencils, Medium Soft, #2";2;0.0;"4.2";"3.02";1.18
"CA-2016-135776";"EH-13765";"Edward Hooks";"United States";"Washington";"Seattle";"2016-12-23";"2016-12-30";"Standard Class";"Corporate";98103;"West";"OFF-ST-10002743";"Office Supplies";"Storage";"SAFCO Boltless Steel Shelving";2;0.0;"227.28";"225.01";2.27
"CA-2016-135776";"EH-13765";"Edward Hooks";"United States";"Washington";"Seattle";"2016-12-23";"2016-12-30";"Standard Class";"Corporate";98103;"West";"OFF-PA-10004327";"Office Supplies";"Paper";"Xerox 1911";1;0.0;"47.9";"24.91";22.99
"CA-2016-135776";"EH-13765";"Edward Hooks";"United States";"Washington";"Seattle";"2016-12-23";"2016-12-30";"Standard Class";"Corporate";98103;"West";"OFF-EN-10004773";"Office Supplies";"Envelopes";"Staple envelope";2;0.0;"61.96";"31.6";30.36
"CA-2016-135776";"EH-13765";"Edward Hooks";"United States";"Washington";"Seattle";"2016-12-23";"2016-12-30";"Standard Class";"Corporate";98103;"West";"OFF-ST-10003470";"Office Supplies";"Storage";"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units";4;0.0;"1117.92";"1062.02";55.9
"US-2014-122021";"AC-10660";"Anna Chung";"United States";"Ohio";"Parma";"2014-10-15";"2014-10-17";"First Class";"Consumer";44134;"East";"FUR-CH-10003761";"Furniture";"Chairs";"Global Italian Leather Office Chair";2;0.3;"183.37";"191.23";-7.86
"US-2014-122021";"AC-10660";"Anna Chung";"United States";"Ohio";"Parma";"2014-10-15";"2014-10-17";"First Class";"Consumer";44134;"East";"OFF-PA-10002230";"Office Supplies";"Paper";"Xerox 1897";2;0.2;"7.97";"5.08";2.89
"CA-2016-130484";"SG-20470";"Sheri Gordon";"United States";"Oregon";"Gresham";"2016-08-22";"2016-08-27";"Standard Class";"Consumer";97030;"West";"OFF-BI-10000088";"Office Supplies";"Binders";"GBC Imprintable Covers";8;0.7;"26.35";"44.8";-18.45
"CA-2017-120936";"CA-12310";"Christine Abelman";"United States";"California";"Anaheim";"2017-12-17";"2017-12-21";"Standard Class";"Corporate";92804;"West";"OFF-ST-10001526";"Office Supplies";"Storage";"Iceberg Mobile Mega Data/Printer Cart ";4;0.0;"481.32";"356.18";125.14
"CA-2017-120936";"CA-12310";"Christine Abelman";"United States";"California";"Anaheim";"2017-12-17";"2017-12-21";"Standard Class";"Corporate";92804;"West";"OFF-SU-10002557";"Office Supplies";"Supplies";"Fiskars Spring-Action Scissors";1;0.0;"13.98";"10.35";3.63
"CA-2017-110884";"SH-20395";"Shahid Hopkins";"United States";"New York";"New York City";"2017-03-07";"2017-03-12";"Standard Class";"Consumer";10035;"East";"OFF-BI-10003669";"Office Supplies";"Binders";"3M Organizer Strips";6;0.2;"25.92";"16.85";9.07
"CA-2017-110884";"SH-20395";"Shahid Hopkins";"United States";"New York";"New York City";"2017-03-07";"2017-03-12";"Standard Class";"Consumer";10035;"East";"OFF-LA-10003510";"Office Supplies";"Labels";"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White";3;0.0;"91.59";"49.46";42.13
"US-2014-161613";"MC-17605";"Matt Connell";"United States";"Texas";"Houston";"2014-12-01";"2014-12-03";"Second Class";"Corporate";77070;"Central";"FUR-CH-10003746";"Furniture";"Chairs";"Hon 4070 Series Pagoda Round Back Stacking Chairs";3;0.3;"674.06";"693.32";-19.26
"US-2014-146353";"JE-15610";"Jim Epp";"United States";"New Hampshire";"Concord";"2014-10-14";"2014-10-16";"Second Class";"Corporate";3301;"East";"OFF-BI-10003476";"Office Supplies";"Binders";"Avery Metallic Poly Binders";4;0.0;"22.92";"11.92";11.0
"US-2014-146353";"JE-15610";"Jim Epp";"United States";"New Hampshire";"Concord";"2014-10-14";"2014-10-16";"Second Class";"Corporate";3301;"East";"OFF-ST-10001469";"Office Supplies";"Storage";"Fellowes Bankers Box Recycled Super Stor/Drawer";5;0.0;"269.9";"253.71";16.19
"CA-2014-133809";"MS-17530";"MaryBeth Skach";"United States";"Ohio";"Fairfield";"2014-11-18";"2014-11-23";"Second Class";"Consumer";45014;"East";"OFF-BI-10001757";"Office Supplies";"Binders";"Pressboard Hanging Data Binders for Unburst Sheets";8;0.7;"11.81";"20.47";-8.66
"CA-2014-133809";"MS-17530";"MaryBeth Skach";"United States";"Ohio";"Fairfield";"2014-11-18";"2014-11-23";"Second Class";"Consumer";45014;"East";"TEC-PH-10004875";"Technology";"Phones";"PNY Rapid USB Car Charger - Black";2;0.4;"9.59";"11.67";-2.08
"CA-2017-127306";"BH-11710";"Brosina Hoffman";"United States";"Tennessee";"Johnson City";"2017-01-14";"2017-01-18";"Standard Class";"Consumer";37604;"South";"OFF-EN-10001219";"Office Supplies";"Envelopes";"#10- 4 1/8"" x 9 1/2"""" Security-Tint Envelopes""";3;0.2;"18.34";"11.69";6.65
"CA-2017-127306";"BH-11710";"Brosina Hoffman";"United States";"Tennessee";"Johnson City";"2017-01-14";"2017-01-18";"Standard Class";"Consumer";37604;"South";"OFF-PA-10000019";"Office Supplies";"Paper";"Xerox 1931";7;0.2;"36.29";"23.59";12.7
"CA-2017-127306";"BH-11710";"Brosina Hoffman";"United States";"Tennessee";"Johnson City";"2017-01-14";"2017-01-18";"Standard Class";"Consumer";37604;"South";"TEC-PH-10001924";"Technology";"Phones";"iHome FM Clock Radio with Lightning Dock";2;0.2;"111.98";"104.98";7.0
"CA-2017-127306";"BH-11710";"Brosina Hoffman";"United States";"Tennessee";"Johnson City";"2017-01-14";"2017-01-18";"Standard Class";"Consumer";37604;"South";"OFF-BI-10002003";"Office Supplies";"Binders";"Ibico Presentation Index for Binding Systems";5;0.7;"5.97";"10.55";-4.58
"CA-2017-127306";"BH-11710";"Brosina Hoffman";"United States";"Tennessee";"Johnson City";"2017-01-14";"2017-01-18";"Standard Class";"Consumer";37604;"South";"OFF-BI-10003727";"Office Supplies";"Binders";"Avery Durable Slant Ring Binders With Label Holder";2;0.7;"2.51";"4.35";-1.84
"CA-2015-161830";"ME-17725";"Max Engle";"United States";"Washington";"Seattle";"2015-09-24";"2015-09-26";"Second Class";"Consumer";98105;"West";"OFF-AR-10004042";"Office Supplies";"Art";"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain";2;0.0;"35.96";"25.53";10.43
"CA-2015-161830";"ME-17725";"Max Engle";"United States";"Washington";"Seattle";"2015-09-24";"2015-09-26";"Second Class";"Consumer";98105;"West";"OFF-BI-10001097";"Office Supplies";"Binders";"Avery Hole Reinforcements";3;0.2;"14.95";"9.53";5.42
"CA-2017-163125";"MB-17305";"Maria Bertelson";"United States";"Texas";"League City";"2017-10-09";"2017-10-11";"Second Class";"Consumer";77573;"Central";"OFF-AR-10004344";"Office Supplies";"Art";"Bulldog Vacuum Base Pencil Sharpener";7;0.2;"67.14";"61.27";5.88
"CA-2017-163125";"MB-17305";"Maria Bertelson";"United States";"Texas";"League City";"2017-10-09";"2017-10-11";"Second Class";"Consumer";77573;"Central";"FUR-CH-10001802";"Furniture";"Chairs";"Hon Every-Day Chair Series Swivel Task Chairs";3;0.3;"254.06";"286.72";-32.66
"CA-2016-160304";"BM-11575";"Brendan Murry";"United States";"Maryland";"Gaithersburg";"2016-01-02";"2016-01-07";"Standard Class";"Corporate";20877;"East";"FUR-BO-10004709";"Furniture";"Bookcases";"Bush Westfield Collection Bookcases, Medium Cherry Finish";3;0.0;"173.94";"135.67";38.27
"CA-2016-160304";"BM-11575";"Brendan Murry";"United States";"Maryland";"Gaithersburg";"2016-01-02";"2016-01-07";"Standard Class";"Corporate";20877;"East";"TEC-PH-10000455";"Technology";"Phones";"GE 30522EE2";2;0.0;"231.98";"164.71";67.27
"CA-2017-101728";"SC-20575";"Sonia Cooley";"United States";"Illinois";"Chicago";"2017-08-19";"2017-08-23";"Standard Class";"Consumer";60653;"Central";"OFF-BI-10002393";"Office Supplies";"Binders";"Binder Posts";2;0.8;"2.3";"6.2";-3.9
"CA-2017-114055";"MH-18115";"Mick Hernandez";"United States";"Alabama";"Huntsville";"2017-12-25";"2017-12-29";"Second Class";"Home Office";35810;"South";"OFF-PA-10004381";"Office Supplies";"Paper";"14-7/8 x 11 Blue Bar Computer Printout Paper";2;0.0;"96.08";"49.96";46.12
"CA-2017-114055";"MH-18115";"Mick Hernandez";"United States";"Alabama";"Huntsville";"2017-12-25";"2017-12-29";"Second Class";"Home Office";35810;"South";"OFF-FA-10003059";"Office Supplies";"Fasteners";"Assorted Color Push Pins";2;0.0;"3.62";"2.43";1.19
"CA-2017-114055";"MH-18115";"Mick Hernandez";"United States";"Alabama";"Huntsville";"2017-12-25";"2017-12-29";"Second Class";"Home Office";35810;"South";"OFF-PA-10000994";"Office Supplies";"Paper";"Xerox 1915";6;0.0;"629.1";"327.13";301.97
"CA-2017-114055";"MH-18115";"Mick Hernandez";"United States";"Alabama";"Huntsville";"2017-12-25";"2017-12-29";"Second Class";"Home Office";35810;"South";"TEC-PH-10002890";"Technology";"Phones";"AT&T 17929 Lendline Telephone";2;0.0;"90.48";"66.96";23.52
"CA-2017-126438";"AR-10345";"Alex Russell";"United States";"Massachusetts";"Lawrence";"2017-09-10";"2017-09-13";"First Class";"Corporate";1841;"East";"OFF-AR-10003338";"Office Supplies";"Art";"Eberhard Faber 3 1/2"" Golf Pencils""";2;0.0;"14.88";"11.16";3.72
"CA-2017-117653";"MO-17500";"Mary O'Rourke";"United States";"Illinois";"Chicago";"2017-10-19";"2017-10-23";"Standard Class";"Consumer";60623;"Central";"FUR-TA-10003008";"Furniture";"Tables";"Lesro Round Back Collection Coffee Table, End Table";1;0.5;"91.28";"158.82";-67.54
"CA-2017-143245";"AD-10180";"Alan Dominguez";"United States";"Connecticut";"Fairfield";"2017-12-01";"2017-12-06";"Standard Class";"Home Office";6824;"East";"OFF-PA-10001972";"Office Supplies";"Paper";"Xerox 214";3;0.0;"19.44";"10.11";9.33
"CA-2017-143245";"AD-10180";"Alan Dominguez";"United States";"Connecticut";"Fairfield";"2017-12-01";"2017-12-06";"Standard Class";"Home Office";6824;"East";"FUR-CH-10000155";"Furniture";"Chairs";"Global Comet Stacking Armless Chair";3;0.0;"897.15";"645.95";251.2
"US-2014-138828";"KD-16345";"Katherine Ducich";"United States";"New York";"New York City";"2014-09-02";"2014-09-03";"First Class";"Consumer";10009;"East";"OFF-AR-10000658";"Office Supplies";"Art";"Newell 324";5;0.0;"57.75";"41.58";16.17
"US-2014-138828";"KD-16345";"Katherine Ducich";"United States";"New York";"New York City";"2014-09-02";"2014-09-03";"First Class";"Consumer";10009;"East";"OFF-PA-10000349";"Office Supplies";"Paper";"Easy-staple paper";3;0.0;"14.94";"7.92";7.02
"CA-2017-143651";"FM-14215";"Filia McAdams";"United States";"Washington";"Seattle";"2017-03-25";"2017-03-30";"Standard Class";"Corporate";98103;"West";"OFF-AR-10001446";"Office Supplies";"Art";"Newell 309";2;0.0;"23.1";"16.17";6.93
"CA-2015-106978";"ZC-21910";"Zuschuss Carroll";"United States";"Colorado";"Aurora";"2015-09-28";"2015-10-04";"Standard Class";"Consumer";80013;"West";"OFF-EN-10004483";"Office Supplies";"Envelopes";"#10 White Business Envelopes,4 1/8 x 9 1/2";1;0.2;"12.54";"8.31";4.23
"CA-2015-106978";"ZC-21910";"Zuschuss Carroll";"United States";"Colorado";"Aurora";"2015-09-28";"2015-10-04";"Standard Class";"Consumer";80013;"West";"OFF-BI-10002012";"Office Supplies";"Binders";"Wilson Jones Easy Flow II Sheet Lifters";2;0.7;"1.08";"1.87";-0.79
"CA-2015-106978";"ZC-21910";"Zuschuss Carroll";"United States";"Colorado";"Aurora";"2015-09-28";"2015-10-04";"Standard Class";"Consumer";80013;"West";"OFF-FA-10003021";"Office Supplies";"Fasteners";"Staples";3;0.2;"4.51";"3.67";0.85
"CA-2015-155124";"KS-16300";"Karen Seio";"United States";"Utah";"Lehi";"2015-03-15";"2015-03-21";"Standard Class";"Corporate";84043;"West";"TEC-PH-10003356";"Technology";"Phones";"SmartStand Mobile Device Holder, Assorted Colors";3;0.2;"16.78";"15.1";1.68
"CA-2017-150931";"DP-13390";"Dennis Pardue";"United States";"Alabama";"Tuscaloosa";"2017-01-06";"2017-01-13";"Standard Class";"Home Office";35401;"South";"OFF-BI-10004728";"Office Supplies";"Binders";"Wilson Jones Turn Tabs Binder Tool for Ring Binders";7;0.0;"33.74";"18.22";15.52
"CA-2014-157147";"BD-11605";"Brian Dahlen";"United States";"California";"San Francisco";"2014-01-13";"2014-01-18";"Standard Class";"Consumer";94109;"West";"OFF-ST-10000078";"Office Supplies";"Storage";"Tennsco 6- and 18-Compartment Lockers";5;0.0;"1325.85";"1087.2";238.65
"CA-2014-157147";"BD-11605";"Brian Dahlen";"United States";"California";"San Francisco";"2014-01-13";"2014-01-18";"Standard Class";"Consumer";94109;"West";"FUR-BO-10003034";"Furniture";"Bookcases";"O'Sullivan Elevations Bookcase, Cherry Finish";3;0.15;"334";"330.07";3.93
"CA-2014-157147";"BD-11605";"Brian Dahlen";"United States";"California";"San Francisco";"2014-01-13";"2014-01-18";"Standard Class";"Consumer";94109;"West";"OFF-AR-10003514";"Office Supplies";"Art";"4009 Highlighters by Sanford";5;0.0;"19.9";"13.33";6.57
"CA-2015-156482";"IL-15100";"Ivan Liston";"United States";"Delaware";"Wilmington";"2015-02-06";"2015-02-13";"Standard Class";"Consumer";19805;"East";"FUR-CH-10001708";"Furniture";"Chairs";"Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back";9;0.0;"1268.82";"1002.37";266.45
"CA-2015-156482";"IL-15100";"Ivan Liston";"United States";"Delaware";"Wilmington";"2015-02-06";"2015-02-13";"Standard Class";"Consumer";19805;"East";"FUR-BO-10002598";"Furniture";"Bookcases";"Hon Metal Bookcases, Putty";4;0.0;"283.92";"201.58";82.34
"CA-2015-156482";"IL-15100";"Ivan Liston";"United States";"Delaware";"Wilmington";"2015-02-06";"2015-02-13";"Standard Class";"Consumer";19805;"East";"OFF-AR-10001022";"Office Supplies";"Art";"SANFORD Liquid Accent Tank-Style Highlighters";2;0.0;"5.68";"3.92";1.76
"CA-2017-106782";"LP-17095";"Liz Preis";"United States";"Indiana";"Lafayette";"2017-12-21";"2017-12-27";"Standard Class";"Consumer";47905;"Central";"OFF-ST-10004459";"Office Supplies";"Storage";"Tennsco Single-Tier Lockers";1;0.0;"375.34";"356.57";18.77
"CA-2016-151372";"JH-15985";"Joseph Holt";"United States";"California";"Redondo Beach";"2016-09-05";"2016-09-06";"First Class";"Consumer";90278;"West";"OFF-PA-10004381";"Office Supplies";"Paper";"14-7/8 x 11 Blue Bar Computer Printout Paper";2;0.0;"96.08";"49.96";46.12
"CA-2016-151372";"JH-15985";"Joseph Holt";"United States";"California";"Redondo Beach";"2016-09-05";"2016-09-06";"First Class";"Consumer";90278;"West";"OFF-BI-10000050";"Office Supplies";"Binders";"Angle-D Binders with Locking Rings, Label Holders";2;0.2;"11.68";"7.74";3.94
"CA-2016-151372";"JH-15985";"Joseph Holt";"United States";"California";"Redondo Beach";"2016-09-05";"2016-09-06";"First Class";"Consumer";90278;"West";"OFF-FA-10000304";"Office Supplies";"Fasteners";"Advantus Push Pins";2;0.0;"4.36";"2.57";1.79
"CA-2014-102085";"JD-16015";"Joy Daniels";"United States";"Washington";"Seattle";"2014-10-04";"2014-10-09";"Standard Class";"Consumer";98115;"West";"OFF-LA-10002475";"Office Supplies";"Labels";"Avery 519";4;0.0;"29.24";"15.5";13.74
"CA-2017-107125";"BD-11320";"Bill Donatelli";"United States";"California";"Los Angeles";"2017-11-27";"2017-12-02";"Standard Class";"Consumer";90045;"West";"OFF-BI-10001989";"Office Supplies";"Binders";"Premium Transparent Presentation Covers by GBC";7;0.2;"117.49";"76.37";41.12
"CA-2017-107125";"BD-11320";"Bill Donatelli";"United States";"California";"Los Angeles";"2017-11-27";"2017-12-02";"Standard Class";"Consumer";90045;"West";"FUR-FU-10000732";"Furniture";"Furnishings";"Eldon 200 Class Desk Accessories";3;0.0;"18.84";"12.81";6.03
"CA-2016-125815";"DL-13330";"Denise Leinenbach";"United States";"New York";"New York City";"2016-10-28";"2016-11-01";"Second Class";"Consumer";10009;"East";"OFF-AR-10004441";"Office Supplies";"Art";"BIC Brite Liner Highlighters";3;0.0;"12.42";"7.2";5.22
"CA-2015-144190";"NC-18415";"Nathan Cano";"United States";"Michigan";"Royal Oak";"2015-06-09";"2015-06-13";"Standard Class";"Consumer";48073;"Central";"OFF-PA-10000304";"Office Supplies";"Paper";"Xerox 1995";2;0.0;"12.96";"6.74";6.22
"CA-2017-117926";"AS-10225";"Alan Schoenberger";"United States";"California";"San Francisco";"2017-12-08";"2017-12-12";"Second Class";"Corporate";94109;"West";"OFF-AP-10002670";"Office Supplies";"Appliances";"Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors";1;0.0;"69.48";"48.64";20.84
"CA-2015-153906";"MS-17980";"Michael Stewart";"United States";"New York";"New York City";"2015-03-16";"2015-03-20";"Standard Class";"Corporate";10009;"East";"TEC-PH-10001527";"Technology";"Phones";"Plantronics MX500i Earset";2;0.0;"85.9";"83.32";2.58
"CA-2014-160262";"TS-21205";"Thomas Seio";"United States";"Nevada";"North Las Vegas";"2014-06-09";"2014-06-13";"Second Class";"Corporate";89031;"West";"OFF-AR-10002335";"Office Supplies";"Art";"DIXON Oriole Pencils";7;0.0;"18.06";"13.36";4.7
"CA-2014-160262";"TS-21205";"Thomas Seio";"United States";"Nevada";"North Las Vegas";"2014-06-09";"2014-06-13";"Second Class";"Corporate";89031;"West";"OFF-PA-10003641";"Office Supplies";"Paper";"Xerox 1909";3;0.0;"79.14";"42.74";36.4
"CA-2014-160262";"TS-21205";"Thomas Seio";"United States";"Nevada";"North Las Vegas";"2014-06-09";"2014-06-13";"Second Class";"Corporate";89031;"West";"FUR-FU-10002685";"Furniture";"Furnishings";"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock""";2;0.0;"37.4";"23.19";14.21
"CA-2015-127607";"JK-15730";"Joe Kamberova";"United States";"Texas";"Carrollton";"2015-03-20";"2015-03-26";"Standard Class";"Consumer";75007;"Central";"OFF-BI-10001308";"Office Supplies";"Binders";"GBC Standard Plastic Binding Systems' Combs";2;0.8;"2.51";"6.91";-4.4
"CA-2015-127607";"JK-15730";"Joe Kamberova";"United States";"Texas";"Carrollton";"2015-03-20";"2015-03-26";"Standard Class";"Consumer";75007;"Central";"OFF-FA-10003485";"Office Supplies";"Fasteners";"Staples";9;0.2;"18.86";"12.73";6.13
"CA-2016-166226";"TC-21535";"Tracy Collins";"United States";"California";"Los Angeles";"2016-11-18";"2016-11-22";"Standard Class";"Home Office";90008;"West";"TEC-PH-10003357";"Technology";"Phones";"Grandstream GXP2100 Mainstream Business Phone";1;0.2;"61.19";"55.07";6.12
"CA-2016-166226";"TC-21535";"Tracy Collins";"United States";"California";"Los Angeles";"2016-11-18";"2016-11-22";"Standard Class";"Home Office";90008;"West";"OFF-AP-10002867";"Office Supplies";"Appliances";"Fellowes Command Center 5-outlet power strip";1;0.0;"67.84";"49.52";18.32
"CA-2014-156587";"AB-10015";"Aaron Bergman";"United States";"Washington";"Seattle";"2014-03-07";"2014-03-08";"First Class";"Consumer";98103;"West";"FUR-CH-10004477";"Furniture";"Chairs";"Global Push Button Manager's Chair, Indigo";1;0.2;"48.71";"43.23";5.48
"CA-2014-156587";"AB-10015";"Aaron Bergman";"United States";"Washington";"Seattle";"2014-03-07";"2014-03-08";"First Class";"Consumer";98103;"West";"OFF-AR-10001427";"Office Supplies";"Art";"Newell 330";3;0.0;"17.94";"13.28";4.66
"CA-2014-156587";"AB-10015";"Aaron Bergman";"United States";"Washington";"Seattle";"2014-03-07";"2014-03-08";"First Class";"Consumer";98103;"West";"OFF-ST-10002344";"Office Supplies";"Storage";"Carina 42""Hx23 3/4""""W Media Storage Unit""";3;0.0;"242.94";"238.08";4.86
"CA-2016-141180";"DP-13000";"Darren Powers";"United States";"Florida";"Fort Lauderdale";"2016-05-15";"2016-05-19";"Second Class";"Consumer";33311;"South";"OFF-BI-10000301";"Office Supplies";"Binders";"GBC Instant Report Kit";4;0.7;"7.76";"12.94";-5.18
"CA-2015-109708";"CY-12745";"Craig Yedwab";"United States";"Tennessee";"Columbia";"2015-05-25";"2015-05-28";"Second Class";"Corporate";38401;"South";"TEC-PH-10001944";"Technology";"Phones";"Wi-Ex zBoost YX540 Cellular Phone Signal Booster";4;0.2;"467.04";"408.66";58.38
"CA-2015-122406";"BE-11455";"Brad Eason";"United States";"Rhode Island";"Providence";"2015-08-02";"2015-08-05";"Second Class";"Home Office";2908;"East";"TEC-PH-10001527";"Technology";"Phones";"Plantronics MX500i Earset";3;0.0;"128.85";"124.98";3.87
"CA-2015-122406";"BE-11455";"Brad Eason";"United States";"Rhode Island";"Providence";"2015-08-02";"2015-08-05";"Second Class";"Home Office";2908;"East";"OFF-PA-10001307";"Office Supplies";"Paper";"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad";2;0.0;"8.4";"4.28";4.12
"CA-2015-122406";"BE-11455";"Brad Eason";"United States";"Rhode Island";"Providence";"2015-08-02";"2015-08-05";"Second Class";"Home Office";2908;"East";"TEC-AC-10004571";"Technology";"Accessories";"Logitech G700s Rechargeable Gaming Mouse";2;0.0;"199.98";"115.99";83.99
"CA-2015-122406";"BE-11455";"Brad Eason";"United States";"Rhode Island";"Providence";"2015-08-02";"2015-08-05";"Second Class";"Home Office";2908;"East";"FUR-CH-10001973";"Furniture";"Chairs";"Office Star Flex Back Scooter Chair with White Frame";1;0.0;"110.98";"95.44";15.54
"US-2016-153815";"KL-16555";"Kelly Lampkin";"United States";"Florida";"Jacksonville";"2016-11-06";"2016-11-09";"First Class";"Corporate";32216;"South";"FUR-CH-10000513";"Furniture";"Chairs";"High-Back Leather Manager's Chair";2;0.2;"207.98";"236.58";-28.6
"US-2016-153815";"KL-16555";"Kelly Lampkin";"United States";"Florida";"Jacksonville";"2016-11-06";"2016-11-09";"First Class";"Corporate";32216;"South";"OFF-PA-10002421";"Office Supplies";"Paper";"Embossed Ink Jet Note Cards";2;0.2;"36.11";"23.47";12.64
"US-2016-153815";"KL-16555";"Kelly Lampkin";"United States";"Florida";"Jacksonville";"2016-11-06";"2016-11-09";"First Class";"Corporate";32216;"South";"FUR-FU-10004090";"Furniture";"Furnishings";"Executive Impressions 14"" Contract Wall Clock""";2;0.2;"35.57";"29.79";5.78
"US-2016-153815";"KL-16555";"Kelly Lampkin";"United States";"Florida";"Jacksonville";"2016-11-06";"2016-11-09";"First Class";"Corporate";32216;"South";"OFF-PA-10004071";"Office Supplies";"Paper";"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box";2;0.2;"88.77";"57.7";31.07
"CA-2016-164896";"PS-19045";"Penelope Sewall";"United States";"California";"Oceanside";"2016-11-07";"2016-11-12";"Standard Class";"Home Office";92054;"West";"OFF-PA-10002246";"Office Supplies";"Paper";"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book";2;0.0;"12.9";"6.58";6.32
"CA-2015-142202";"JR-16210";"Justin Ritter";"United States";"Florida";"Jacksonville";"2015-09-18";"2015-09-23";"Second Class";"Corporate";32216;"South";"TEC-AC-10003198";"Technology";"Accessories";"Enermax Acrylux Wireless Keyboard";9;0.2;"717.12";"564.73";152.39
"CA-2015-165050";"AH-10210";"Alan Hwang";"United States";"New York";"New York City";"2015-12-07";"2015-12-09";"First Class";"Consumer";10024;"East";"OFF-BI-10001031";"Office Supplies";"Binders";"Pressboard Data Binders by Wilson Jones";5;0.2;"21.36";"14.15";7.21
"CA-2015-165050";"AH-10210";"Alan Hwang";"United States";"New York";"New York City";"2015-12-07";"2015-12-09";"First Class";"Consumer";10024;"East";"OFF-BI-10003727";"Office Supplies";"Binders";"Avery Durable Slant Ring Binders With Label Holder";2;0.2;"6.69";"4.35";2.34
"CA-2015-165050";"AH-10210";"Alan Hwang";"United States";"New York";"New York City";"2015-12-07";"2015-12-09";"First Class";"Consumer";10024;"East";"TEC-PH-10001336";"Technology";"Phones";"Digium D40 VoIP phone";6;0.0;"773.94";"549.5";224.44
"US-2016-131114";"RW-19630";"Rob Williams";"United States";"Illinois";"Chicago";"2016-12-09";"2016-12-13";"Second Class";"Corporate";60610;"Central";"OFF-SU-10001664";"Office Supplies";"Supplies";"Acme Office Executive Series Stainless Steel Trimmers";3;0.2;"20.57";"19.03";1.54
